경기도,가평군,설악면 자잠로 65,설악도서관3_2F_열람실_#1,37.683362907,127.490923336
경기도,가평군,가평읍 문화로 187,한석봉도서관3_2F_통신실앞 벽면_#2,37.829672136,127.506311558
경기도,가평군,청평면 은고개로 31,청평도서관3_2F_카운터 앞 천정_#2,37.739503802,127.424228473
경기도,가평군,설악면 자잠로 65,설악도서관3_2F_열람실_#2,37.683362907,127.490923336
경기도,가평군,가평읍 문화로 187,한석봉도서관3_2F_우측 안쪽 벽면_#3,37.8297272,127.5062815
경기도,가평군,청평면 은고개로 31,청평도서관3_2F_전산실앞 벽면_#3,37.739545497222224,127.4241844
경기도,가평군,청평면 은고개로 31,청평호반문화체육센터 (옥내3)_3F_실내체육관_#1,37.7392072,127.424329
경기도,가평군,가평읍 가화로 161,가평군노인복지관3_3F_체력단련실 앞 복도 천장_#1,37.833628519,127.511213556
경기도,가평군,가평읍 가화로 161,가평군노인복지관3_3F_사회교육실1 앞 복도 천장_#2,37.833628519,127.511213556
경기도,가평군,청평면 은고개로 31,청평호반문화체육센터 (옥내3)_3F_안내데스크_#2,37.7392072,127.424329
경기도,가평군,청평면 은고개로 31,청평호반문화체육센터 (옥내3)_3F_기구창고 앞_#3,37.7392072,127.424329
경기도,가평군,가평읍 문화로 187,한석봉도서관3_3F_문화교실3내 벽면_#1,37.8297053,127.506675
경기도,가평군,가평읍 문화로 153,한석봉체육관3_B1F_회의실 옆 우측 천정_#3,37.67019,127.3738
경기도,가평군,설악면 미사리로 324-213,청심국제고등학교(운동장)_3F_우측 옥상,37.68746111111111,127.5402888888889
경기도,가평군,가평읍 승안리 100 ,다목적교육관(가평읍)_3F_관람석입구_#1,37.8459761111111,127.498656944444
경기도,가평군,설악면 신천리 156-1,설악면 행정복지센터_3F_엘리베이터 앞 천정#1,37.816386,127.455996
경기도,가평군,설악면 신천리 156-1,눈메골 문화센터_3F_문화센터 방 벽면#1,37.650821,127.447343
경기도,가평군,조종면 조종희망로26번길 16,조종국민체육센터_3F_휴게공간_#3,37.81867,127.3522
경기도,가평군,설악면 유명산길 79-53,유명산 자연휴양림-4_주차장 화장실 옥상 벽면,37.591383,127.489824
경기도,가평군,설악면 자잠로 65,설악도서관4_1F_어린이 자료실_#1,37.683362,127.490923
경기도,가평군,조종면 조종희망로26번길 22,조종도서관4_1F_로비 천정_#1,37.8183652,127.3530508
경기도,가평군,청평면 은고개로 31,청평도서관4_1F_놀이터내 벽면_#2,37.739503802,127.424228473
경기도,가평군,설악면 자잠로 65,설악도서관4_1F_어린이 자료실 입구_#2,37.683362,127.490923
경기도,가평군,청평면 은고개로 31,청평도서관4_1F_어린이자료실내천정_#3,37.73955389722222,127.4242713
경기도,가평군,가평읍 문화로 187,한석봉도서관4_2F_좌측 창가쪽끝 벽면_#1,37.829672136,127.506311558
경기도,가평군,청평면 은고개로 31,청평도서관4_2F_문헌열람실내 벽면_#1,37.739503802,127.424228473
경기도,가평군,가평읍 문화로 153,한석봉체육관4_2F_지하 휴게실 앞 엘리베이터 앞_#2,37.64568,127.2906
경기도,가평군,가평읍 문화로 187,한석봉도서관4_2F_입구 좌측 대가선 천정_#2,37.829664497222225,127.5064557
경기도,가평군,가평읍 문화로 187,한석봉도서관4_2F_입구우측 벽면_#3,37.829672136,127.506311558
경기도,가평군,청평면 은고개로 31,청평호반문화체육센터 (옥내4)_4F_방송실 앞_#1,37.7392072,127.424329
경기도,가평군,청평면 은고개로 31,청평호반문화체육센터 (옥내4)_4F_EPS실 앞_#2,37.7392072,127.424329
경기도,가평군,청평면 은고개로 31,청평호반문화체육센터 (옥내4)_5F_창고_#3,37.7392072,127.424329
경기도,가평군,설악면 자잠로 65,설악도서관4_B1F_휴계실_#3,37.683362907,127.490923336
경기도,가평군,조종면 조종희망로26번길 22,조종도서관4_B1F_b1 천정_#2,37.81833369722222,127.35301839722223
경기도,가평군,가평읍 문화로 153,한석봉체육관4_B2F_안내데스크 안 쪽 천장_#1,37.64568,127.2906
경기도,가평군,가평읍 문화로 153,한석봉체육관4_B2F_지도자실 안쪽 벽면_#3,37.64568,127.2906
경기도,가평군,가평읍 문화로 187,한석봉도서관5_1F_노트북실_#1,37.829717297222224,127.5064229
경기도,가평군,청평면 은고개로 31,청평도서관5_1F_어린이자로실내 입구 좌측 모서리 벽면_#1,37.739554097222225,127.4242641
경기도,가평군,가평읍 문화로 187,한석봉도서관5_1F_일반열람실1_#2,37.829678,127.5063887
경기도,가평군,청평면 은고개로 31,청평도서관5_1F_로비 천정_#2,37.739503802,127.424228473
경기도,가평군,가평읍 문화로 187,한석봉도서관5_2F_어린이자료실_#3,37.8298064,127.5067973
경기도,가평군,청평면 은고개로 31,청평도서관5_B1F_우측 출입문 천정_#3,37.739543097222224,127.42410169722223
경기도,가평군,설악면 유명산길 79-53,유명산 자연휴양림-5_화장실앞 주차장 CCTV,37.591452,127.490869
경기도,가평군,가평읍 문화로 187,한석봉도서관6_1F_유아열람실_#1,37.829672136,127.506311558
경기도,가평군,가평읍 문화로 187,한석봉도서관6_1F_한카페_#2,37.8296811,127.5066036
경기도,가평군,가평읍 문화로 187,한석봉도서관6_1F_일반열람실_#3,37.829672136,127.506311558
경기도,가평군,청평면 은고개로 31,청평도서관6_B1F_휴게실 입구 좌측 벽면_#1,37.739555897222225,127.4242471
경기도,가평군,청평면 은고개로 31,청평도서관6_B1F_열람실내 우측벽면_#2,37.7395513,127.4242713
경기도,가평군,청평면 은고개로 31,청평도서관6_B1F_열람실내 좌측 시계위_#3,37.739554097222225,127.42427159722222
경기도,가평군,설악면 유명산길 79-53,유명산 자연휴양림-6_화장실앞 주차장 CCTV,37.591297,127.491178
경기도,가평군,가평읍 문화로 187,한석봉도서관7_1F_어린이자료실_#1,37.829748397222225,127.50675939999999
경기도,가평군,설악면 유명산길 79-53,유명산 자연휴양림-7_산까치동앞 CCTV 폴대중간,37.592538,127.492291
경기도,가평군,설악면 유명산길 79-53,유명산 자연휴양림-8_뻐꾸기동앞 CCTV 상단,37.592538,127.492291
경기도,가평군,설악면 유명산길 79-53,유명산 자연휴양림-9_너구리동앞 CCTV 상단,37.591269,127.482780
경기도,가평군,경기도 가평군 설악면 신천리 산1-3 설악도서관-도서관-B1-37,설악도서관-도서관-B1-37,37.67932,127.5062
경기도,가평군,가평읍 읍내리 549-1,한석봉도서관앞_한석봉도서관 길건너 CCTV기둥 위_#1,37.829507940141596,127.50726010532227
경기도,가평군,가평읍 읍내리 365-1,참전비근린공원_CCTV함체위_#1,37.825613,127.515664
경기도,가평군,가평읍 읍내리 340-1,가평철길공원_공원 내 CCTV함체 위_#1,37.82835347735337,127.514300321897
경기도,가평군,조종면 현리 264-8,아침마루공원_공원 내 CCTV기둥 위_#1,37.819523588642326,127.34915847010743
경기도,가평군,가평읍 자라섬로 60,자라섬 중도_CCTV 상단_#1,37.81965770,127.52258050
경기도,가평군,가평읍 대곡리 337,가평체육관_채육관 MDF 실 출입구쪽 문 위 천_#3,37.82399,127.507
경기도,고양시,일산서구 일산동 646-1 일산서구치매안심센터,고양시청,37.683669343061,126.7723726876
경기도,고양시,덕양구 원흥동 158-18번지 한국방송통신대학교 서부학습센터,한국방송통신대학교,37.649999992548,126.876999998579
경기도,고양시,덕양구 원흥동 158-18번지,한국방송통신대학교,37.649999992548,126.876999998579
경기도,고양시,덕양구 원흥동 158-18,한국방송통신대학교,37.650400312514,126.87653529048
경기도,고양시,덕양구 원흥동 158-18번지 한국방송통신대학교 서부학습센터,한국방송통신대학교,37.649999992548,126.876999998579
경기도,고양시,덕양구 원흥동 158-18번지 방통대 서부학습센터,한국방송통신대학교(서부학습센터),37.650101663089,126.877040977849
경기도,고양시,덕양구 원흥동 158-18번지 방통대 서부학습센터,한국방송통신대학교(서부학습센터),37.650101663089,126.877040977849
경기도,고양시,덕양구 원흥동 158-18번지 방통대 서부학습센터,한국방송통신대학교(서부학습센터),37.650101663089,126.877040977849
경기도,고양시,덕양구 원흥동 158-18번지 방통대 서부학습센터,한국방송통신대학교(서부학습센터),37.650101663089,126.877040977849
경기도,고양시,덕양구 원흥동 158-18번지 방통대 서부학습센터,한국방송통신대학교(서부학습센터),37.650101663089,126.877040977849
경기도,고양시,덕양구 원흥동 158-18번지 방통대 서부학습센터,한국방송통신대학교(서부학습센터),37.650101663089,126.877040977849
경기도,고양시,덕양구 원흥동 158-18번지 방통대 서부학습센터,한국방송통신대학교(서부학습센터),37.650101663089,126.877040977849
경기도,고양시,덕양구 원흥동 158-18번지 방통대 서부학습센터,한국방송통신대학교(서부학습센터),37.650101663089,126.877040977849
경기도,고양시,덕양구 원흥동 158-18번지 방통대 서부학습센터,한국방송통신대학교(서부학습센터),37.650101663089,126.877040977849
경기도,고양시,덕양구 원흥동 158-18번지 방통대 서부학습센터,한국방송통신대학교(서부학습센터),37.650101663089,126.877040977849
경기도,고양시,덕양구 원흥동 158-18번지,한국방송통신대학교(은평),37.649999992548,126.876999998579
경기도,고양시,덕양구 화신로 199,백양고등학교(운동장)_운동장,37.628769444444444,126.838425
경기도,고양시,덕양구 고양동 682번지 고양동선빌딩 (장비변경),기가대개체_롯데리아 고양,37.710398588385,126.905190397177
경기도,고양시,일산동구 탄중로 430 (중산동),정류장_중산마을10단지동신아파트(20260),37.68873,126.7783
경기도,고양시,덕양구 고양대로 1804-22,덕수공원반려견놀이터(옥외1)_함체 내부_#1,37.641675,126.879225
